id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm
6.96661E+17,42701649,Fouzia,Bayview,37.72802,-122.35848,Entire home/apt,168,30,1,2,269,1
6.96893E+17,43394441,Minhao,Mission,37.76191,-122.4235,Private room,270,1,9,6,37,9
6.97227E+17,31109296,Karla,Western Addition,37.7774649,-122.4425786,Entire home/apt,320,3,13,1,8,13
7.00715E+17,105398835,Kristie,South of Market,37.7727237,-122.4196939,Entire home/apt,109,30,0,1,302,0
6.97897E+17,475960416,Lisa,Pacific Heights,37.79301,-122.42532,Entire home/apt,160,30,1,1,173,1
7.11652E+17,87142747,Ricky,Mission,37.76855,-122.42234,Entire home/apt,125,30,0,3,243,0
7.11712E+17,129935088,Mangel,West of Twin Peaks,37.73372187,-122.4577748,Entire home/apt,180,1,5,1,249,5
7.00809E+17,1169998,May May,Outer Sunset,37.76057,-122.5069,Entire home/apt,299,1,32,2,274,32
7.1176E+17,478746826,Kelly,Marina,37.798849,-122.435102,Entire home/apt,425,30,0,1,266,0
6.98711E+17,6040444,Eric,Marina,37.80196,-122.42643,Entire home/apt,400,3,12,1,200,12
6.99213E+17,1257432,San Francisco Life Real Estate,Downtown/Civic Center,37.78922813,-122.4138134,Entire home/apt,125,30,0,28,353,0
7.00818E+17,11549443,True,Noe Valley,37.75618,-122.42575,Entire home/apt,160,30,0,1,178,0
7.23009E+17,1637654,Eleanor,Bayview,37.73577099,-122.3884103,Entire home/apt,59,30,0,1,277,0
7.2331E+17,2846262,Sergio,Noe Valley,37.75218,-122.442,Private room,136,1,1,5,114,1
7.2455E+17,29188701,James,Inner Sunset,37.75257,-122.46779,Private room,102,3,3,2,7,3
7.12228E+17,149277668,Victoire,North Beach,37.80015,-122.40547,Entire home/apt,350,2,9,1,256,9
7.12967E+17,368616861,Lincoln,Parkside,37.74048,-122.49622,Entire home/apt,311,2,6,1,304,6
7.14067E+17,228792190,Wayne,Excelsior,37.7325849,-122.4066298,Private room,55,1,11,4,294,11
7.14465E+17,450765852,Ariel,Western Addition,37.77335,-122.43632,Entire home/apt,175,30,0,9,364,0
7.00827E+17,466577367,David,North Beach,37.80405,-122.41086,Private room,200,1,0,2,169,0
7.015E+17,88566861,Kasa,Pacific Heights,37.78951,-122.43126,Entire home/apt,167,7,7,17,299,7
7.02108E+17,189453938,Mike,Outer Sunset,37.75601,-122.50091,Entire home/apt,99,2,9,1,113,9
7.14746E+17,408144119,Tatiana,Outer Sunset,37.75098,-122.48713,Entire home/apt,79,30,1,1,313,1
7.14748E+17,61679353,Manna,Parkside,37.73916,-122.48015,Private room,100,1,6,1,135,6
7.2461E+17,415840703,Anyplace,South of Market,37.78857,-122.3915,Entire home/apt,236,30,0,24,364,0
7.24638E+17,371841329,Beth,Nob Hill,37.79274,-122.42016,Entire home/apt,350,30,0,14,64,0
7.24646E+17,303118342,Jesse,Mission,37.76847,-122.42388,Entire home/apt,150,30,0,23,364,0
7.24648E+17,415840703,Anyplace,South of Market,37.78777,-122.39138,Entire home/apt,226,30,0,24,364,0
7.24728E+17,19338074,VK & Div,Twin Peaks,37.75404,-122.44943,Entire home/apt,355,1,2,2,275,2
7.02115E+17,474761537,Wenseng,Financial District,37.79112,-122.39407,Private room,120,30,0,1,308,0
7.15124E+17,21502954,Rahul,South of Market,37.78794,-122.39083,Private room,106,1,10,1,163,10
7.02118E+17,66506549,Ryan,Downtown/Civic Center,37.787,-122.41181,Private room,375,1,0,10,364,0
7.02936E+17,460939654,Sidra,Haight Ashbury,37.77141,-122.43873,Entire home/apt,295,30,0,1,364,0
7.15386E+17,149757206,Emily,North Beach,37.80314934,-122.4117182,Entire home/apt,295,3,17,1,173,17
7.1541E+17,415840703,Anyplace,Mission,37.76584,-122.42097,Entire home/apt,164,30,1,24,332,1
7.15909E+17,415840703,Anyplace,South of Market,37.78676,-122.39298,Entire home/apt,215,30,1,24,364,1
7.24832E+17,58627630,Gozde,South of Market,37.78668,-122.39065,Entire home/apt,320,30,0,1,281,0
7.03607E+17,243365332,Trevor,Downtown/Civic Center,37.78893,-122.41107,Private room,192,1,1,1,3,1
7.24898E+17,481196578,Kristie,Mission,37.75673,-122.41835,Entire home/apt,131,1,31,1,332,31
7.16463E+17,2060012,Ari,Mission,37.75133,-122.41789,Entire home/apt,250,30,3,15,196,3
7.03741E+17,43438895,Sara,Outer Richmond,37.7751592,-122.4808994,Entire home/apt,250,3,19,1,12,19
7.16641E+17,35168393,Pedro Paulo,Western Addition,37.7888364,-122.4243282,Private room,111,30,2,13,147,2
7.25364E+17,480788402,Weizhen,Bayview,37.7361457,-122.3971599,Private room,55,1,12,4,324,12
7.25457E+17,12650793,John,Haight Ashbury,37.77472,-122.44428,Entire home/apt,321,2,18,1,134,18
7.2548E+17,122429357,Irene,Excelsior,37.72215,-122.43442,Private room,76,2,1,4,174,1
7.16658E+17,359895329,Suzanne,Marina,37.79834,-122.43709,Entire home/apt,285,1,13,1,276,13
7.16688E+17,35168393,Pedro Paulo,Western Addition,37.78883652,-122.4243283,Private room,100,30,1,13,125,1
7.16691E+17,35168393,Pedro Paulo,Western Addition,37.78908664,-122.4244087,Private room,110,30,1,13,145,1
7.16692E+17,35168393,Pedro Paulo,Western Addition,37.78901325,-122.424398,Private room,112,30,1,13,91,1
7.16694E+17,35168393,Pedro Paulo,Western Addition,37.7888364,-122.4243282,Private room,112,30,2,13,159,2
7.16695E+17,35168393,Pedro Paulo,Western Addition,37.78904557,-122.4243765,Private room,114,30,1,13,161,1
7.16697E+17,35168393,Pedro Paulo,Western Addition,37.78883652,-122.4243283,Private room,114,30,1,13,134,1
7.04168E+17,474990287,Jose Garcia,Excelsior,37.7289,-122.40628,Entire home/apt,222,2,30,2,132,30
7.25496E+17,474990287,Jose Garcia,Excelsior,37.73057,-122.40485,Entire home/apt,119,30,0,2,175,0
7.04269E+17,469250438,Charles,Western Addition,37.77044,-122.42892,Private room,87,2,26,4,344,26
7.04269E+17,469250438,Charles,Western Addition,37.77021,-122.42915,Private room,95,2,36,4,75,36
7.04355E+17,304721494,HostWell,Outer Richmond,37.77814,-122.50906,Entire home/apt,117,1,11,12,360,11
7.04356E+17,66506549,Ryan,Marina,37.80071,-122.42475,Private room,350,1,0,10,364,0
7.04554E+17,477314210,Kevin,Mission,37.75085,-122.41199,Entire home/apt,144,30,1,1,250,1
7.25512E+17,2605749,James,Russian Hill,37.79979,-122.4162,Entire home/apt,500,3,18,1,79,18
7.25525E+17,150749015,Kalin,Outer Sunset,37.76343,-122.48594,Private room,40,30,0,7,0,0
7.25679E+17,263574742,Michael,Inner Richmond,37.7774245,-122.4511692,Entire home/apt,285,1,35,1,252,35
7.16902E+17,180752048,Briin,Noe Valley,37.74873,-122.43365,Entire home/apt,250,14,2,1,97,2
7.17311E+17,48484514,Ye,Parkside,37.74231,-122.47418,Private room,89,1,1,3,163,1
7.17316E+17,351395739,Tony,South of Market,37.77644,-122.40643,Private room,40,30,0,3,309,0
7.17327E+17,415840703,Anyplace,Mission,37.76631,-122.42099,Entire home/apt,147,30,1,24,359,1
7.17334E+17,415840703,Anyplace,Mission,37.7676,-122.4212,Entire home/apt,141,30,0,24,364,0
7.17341E+17,9426668,Wendy,Inner Sunset,37.75503,-122.45647,Private room,170,3,1,1,179,1
7.17391E+17,415840703,Anyplace,South of Market,37.77346,-122.39184,Entire home/apt,196,30,0,24,219,0
7.1745E+17,415840703,Anyplace,South of Market,37.77527,-122.39084,Entire home/apt,218,30,0,24,317,0
7.17451E+17,415840703,Anyplace,South of Market,37.77527,-122.39025,Entire home/apt,187,30,1,24,279,1
7.17453E+17,450765852,Ariel,Twin Peaks,37.75634,-122.44542,Entire home/apt,199,30,0,9,363,0
7.04693E+17,420182099,Sam,Lakeshore,37.73177,-122.48911,Private room,43,30,2,10,334,2
7.26017E+17,78585741,Steve,Inner Sunset,37.75366,-122.47338,Private room,78,1,6,1,335,6
7.04711E+17,420182099,Sam,Lakeshore,37.73131,-122.48793,Private room,42,30,0,10,309,0
7.2618E+17,148427269,Amsi,Russian Hill,37.79791,-122.4161,Entire home/apt,275,30,0,10,339,0
7.04995E+17,102607615,Ashley,Pacific Heights,37.796021,-122.431109,Entire home/apt,375,3,7,1,351,7
7.26193E+17,476474223,Samantha,Downtown/Civic Center,37.78691,-122.41117,Entire home/apt,163,2,0,5,10,0
7.26198E+17,481450777,Steven,South of Market,37.77749,-122.40852,Entire home/apt,155,30,0,1,89,0
7.26722E+17,4086406,Adriana,Pacific Heights,37.7906708,-122.4294715,Entire home/apt,460,30,3,1,287,3
7.1796E+17,48178529,Mauricio,Bernal Heights,37.73341,-122.41754,Entire home/apt,120,4,5,2,235,5
7.18391E+17,19074501,Phan Thao,Excelsior,37.72797,-122.4282,Entire home/apt,100,3,9,1,66,9
7.05115E+17,66506549,Ryan,Nob Hill,37.78986,-122.41329,Private room,480,1,1,10,364,1
7.05126E+17,422303591,Rhea,Western Addition,37.77416,-122.4358,Entire home/apt,154,30,0,2,364,0
7.05182E+17,420182099,Sam,Lakeshore,37.7312,-122.48768,Private room,43,30,0,10,364,0
7.05217E+17,20704144,William,Downtown/Civic Center,37.77841,-122.42122,Entire home/apt,81,2,3,20,10,3
7.0536E+17,3865075,Pierre,Noe Valley,37.74268,-122.43286,Entire home/apt,320,31,1,1,345,1
7.26987E+17,401581193,Gangqin,Outer Sunset,37.7587238,-122.4770855,Private room,60,30,1,5,250,1
7.05579E+17,443356368,Trinity,South of Market,37.77725674,-122.4079611,Private room,150,30,1,3,364,1
7.26991E+17,163521042,Judy,Parkside,37.74542,-122.49976,Entire home/apt,186,2,18,2,130,18
7.05669E+17,415840703,Anyplace,Downtown/Civic Center,37.7895,-122.40912,Entire home/apt,201,30,2,24,315,2
7.057E+17,25664854,Jody,Castro/Upper Market,37.75720649,-122.4317322,Entire home/apt,204,2,28,1,99,28
7.26996E+17,7261337,David,Mission,37.75551,-122.41132,Entire home/apt,353,2,13,1,1,13
7.27021E+17,163521042,Judy,Outer Sunset,37.74663,-122.50156,Private room,61,2,19,2,162,19
7.27117E+17,481612840,David,Parkside,37.74314,-122.48702,Entire home/apt,169,2,14,1,31,14
7.27569E+17,2381532,Brian,Haight Ashbury,37.77179,-122.43902,Entire home/apt,144,30,1,1,140,1
7.27615E+17,457763098,Advantage,Pacific Heights,37.79214,-122.42922,Entire home/apt,195,30,0,2,275,0
7.27792E+17,1733713,John,Outer Mission,37.71688884,-122.4449262,Entire home/apt,159,2,5,1,29,5
7.28103E+17,43394441,Minhao,Mission,37.76109,-122.42486,Private room,200,1,2,6,23,2
7.28564E+17,150749015,Kalin,Outer Sunset,37.76349,-122.48728,Private room,65,30,0,7,0,0
7.2886E+17,451666217,Elite Escapes,Chinatown,37.79165,-122.40779,Entire home/apt,209,2,0,6,55,0
7.2886E+17,451666217,Elite Escapes,Chinatown,37.79086,-122.4079,Entire home/apt,157,2,1,6,86,1
7.28993E+17,480788402,Weizhen,Bayview,37.73521,-122.39604,Private room,64,1,20,4,318,20
7.18728E+17,480008999,Dylan,Outer Richmond,37.77612,-122.50218,Entire home/apt,260,3,14,1,98,14
7.18799E+17,480037815,Eric,Pacific Heights,37.79231,-122.42923,Entire home/apt,195,2,11,1,15,11
7.18803E+17,21336893,Taylor,Downtown/Civic Center,37.78844,-122.41815,Entire home/apt,98,30,1,1,364,1
7.19141E+17,91556348,Fawaz,Downtown/Civic Center,37.7811165,-122.4213309,Entire home/apt,160,30,0,1,302,0
7.19183E+17,29600767,Andrew,South of Market,37.7807728,-122.4117898,Entire home/apt,130,30,0,1,364,0
7.19494E+17,24091826,Julian,Excelsior,37.72618,-122.43168,Private room,58,10,3,5,32,3
7.1959E+17,43822343,Sandy,Excelsior,37.72879,-122.40841,Entire home/apt,105,1,41,3,108,41
7.19598E+17,36422221,James,Castro/Upper Market,37.76068,-122.43824,Entire home/apt,249,2,7,1,210,7
7.19702E+17,1600680,Dean,Ocean View,37.71926,-122.45396,Entire home/apt,78,4,3,2,0,3
7.19746E+17,4141660,James,Outer Richmond,37.78032,-122.49894,Entire home/apt,166,30,0,2,364,0
7.1983E+17,26875140,Jason,Bernal Heights,37.73895,-122.41597,Entire home/apt,185,2,7,1,123,7
7.05964E+17,27333348,Jeff,Parkside,37.74628,-122.47864,Entire home/apt,201,2,20,1,138,20
7.19842E+17,174483834,Zhengtao,South of Market,37.77762,-122.40346,Entire home/apt,140,30,1,1,97,1
7.19861E+17,46613919,David,Outer Sunset,37.75929,-122.48685,Entire home/apt,98,30,1,4,358,1
7.20187E+17,43822343,Sandy,Excelsior,37.72693,-122.40839,Entire home/apt,209,1,0,3,73,0
7.29791E+17,115109717,Anthony & Ava,Visitacion Valley,37.7169791,-122.4077305,Entire home/apt,318,1,10,2,160,10
7.06048E+17,15428110,David,Bayview,37.7316,-122.38963,Entire home/apt,143,2,6,1,172,6
7.2986E+17,15109598,Fanny,Lakeshore,37.7342,-122.47605,Entire home/apt,134,2,17,1,146,17
7.20224E+17,480317298,Jenety,Outer Richmond,37.78421,-122.4859,Entire home/apt,139,30,1,1,0,1
7.20229E+17,450765852,Ariel,Haight Ashbury,37.7736174,-122.445814,Entire home/apt,333,30,0,9,364,0
7.20365E+17,860294,Babak,Castro/Upper Market,37.76556,-122.44293,Entire home/apt,192,4,37,1,44,37
7.06107E+17,52178915,Jim,Downtown/Civic Center,37.77977,-122.42342,Entire home/apt,99,2,3,43,1,3
7.06258E+17,159355723,Outsite,Castro/Upper Market,37.76427,-122.43042,Private room,125,30,0,10,364,0
7.0635E+17,159355723,Outsite,Castro/Upper Market,37.76217,-122.43011,Private room,115,30,0,10,364,0
7.06383E+17,66506549,Ryan,Downtown/Civic Center,37.78806,-122.41162,Private room,480,1,1,10,364,1
7.06408E+17,245447609,Kim,Downtown/Civic Center,37.7885,-122.41395,Entire home/apt,400,1,1,7,0,1
7.06472E+17,423863831,Mayara,Mission,37.76194,-122.42157,Private room,70,30,1,1,137,1
7.29948E+17,16356767,Damien,Mission,37.75254,-122.41843,Private room,135,30,2,2,68,2
7.30275E+17,2060012,Ari,Mission,37.75131,-122.41627,Entire home/apt,278,30,1,15,133,1
7.30692E+17,480788402,Weizhen,Bayview,37.7361457,-122.3971599,Private room,60,1,20,4,335,20
7.06589E+17,5179965,Afsaneh,Castro/Upper Market,37.76083,-122.4341,Entire home/apt,220,30,1,1,338,1
7.31182E+17,174792040,RoomPicks By Victoria,North Beach,37.80724,-122.4143,Private room,263,1,0,16,337,0
7.31182E+17,174792040,RoomPicks By Victoria,North Beach,37.80682,-122.41407,Private room,263,1,0,16,337,0
7.31182E+17,174792040,RoomPicks By Victoria,North Beach,37.80881,-122.41343,Private room,263,1,1,16,337,1
7.31182E+17,174792040,RoomPicks By Victoria,North Beach,37.80674,-122.4143,Entire home/apt,263,1,1,16,337,1
7.31183E+17,174792040,RoomPicks By Victoria,North Beach,37.80712,-122.4144,Private room,276,1,1,16,337,1
7.31183E+17,174792040,RoomPicks By Victoria,North Beach,37.80877,-122.4126,Private room,276,1,2,16,337,2
7.31183E+17,174792040,RoomPicks By Victoria,North Beach,37.80872,-122.41432,Private room,276,1,0,16,337,0
7.2045E+17,480366439,Ying,Outer Richmond,37.78168,-122.48502,Entire home/apt,200,1,22,1,57,22
7.20956E+17,476474223,Samantha,Downtown/Civic Center,37.7889,-122.41122,Private room,162,2,1,5,10,1
7.20979E+17,9219277,Henry,Parkside,37.74406,-122.47285,Private room,48,30,1,10,158,1
7.21228E+17,480518037,Corinna,Outer Mission,37.73031,-122.44133,Entire home/apt,148,1,10,1,65,10
7.21656E+17,469250438,Charles,Western Addition,37.77149,-122.42951,Private room,92,2,29,4,76,29
7.31582E+17,286802480,Henry,Potrero Hill,37.75413,-122.39763,Private room,55,30,2,6,365,2
7.31768E+17,340080088,Bianka,Downtown/Civic Center,37.77967,-122.42126,Entire home/apt,180,2,2,13,89,2
7.31828E+17,117149413,Terry,Inner Richmond,37.77701,-122.45554,Private room,225,1,1,2,64,1
7.06981E+17,159355723,Outsite,Pacific Heights,37.78939,-122.43681,Private room,125,30,0,10,364,0
7.07004E+17,159355723,Outsite,Pacific Heights,37.78921,-122.43814,Private room,120,30,0,10,364,0
7.0701E+17,159355723,Outsite,Western Addition,37.78729,-122.43784,Private room,130,30,0,10,364,0
7.07326E+17,232845656,Jessica,Outer Sunset,37.7548113,-122.4902623,Entire home/apt,308,1,22,1,305,22
7.31927E+17,10255173,Kristen,Nob Hill,37.79079,-122.41594,Entire home/apt,130,30,1,1,200,1
7.21678E+17,67948851,Chloe,Inner Richmond,37.78002,-122.45598,Entire home/apt,262,2,14,1,127,14
7.07819E+17,4141660,James,Downtown/Civic Center,37.77944,-122.42347,Entire home/apt,110,30,0,2,364,0
7.07915E+17,477980041,Sam,South of Market,37.77462,-122.40881,Entire home/apt,328,2,23,1,72,23
7.07997E+17,137360922,Spenser & Janet,Ocean View,37.71975,-122.45492,Entire home/apt,90,1,6,1,32,6
7.21784E+17,229343439,Mike,West of Twin Peaks,37.73298,-122.46633,Entire home/apt,275,2,1,1,87,1
7.32046E+17,53876878,Ashley (Eunkyeol),Inner Sunset,37.7574,-122.47079,Private room,170,30,0,1,363,0
7.07998E+17,46977552,Amol,South of Market,37.7728,-122.41687,Entire home/apt,300,2,0,1,332,0
7.08018E+17,3739856,Annie,South of Market,37.77559,-122.40242,Entire home/apt,181,1,40,2,134,40
7.0804E+17,153797883,Phyllis,Mission,37.76273,-122.42096,Entire home/apt,247,3,15,3,61,15
7.08117E+17,236978,Tami,Mission,37.76213,-122.41553,Entire home/apt,464,3,11,2,61,11
7.32271E+17,476474223,Samantha,Downtown/Civic Center,37.7888,-122.4094,Entire home/apt,163,2,3,5,9,3
7.32655E+17,401581193,Gangqin,Outer Sunset,37.75846933,-122.4770211,Private room,58,30,1,5,217,1
7.08237E+17,3956811,Kenyon / Irma,Western Addition,37.78167,-122.42799,Entire home/apt,250,30,0,1,362,0
7.32746E+17,1615361,Rameses,Mission,37.74897,-122.40929,Entire home/apt,500,2,0,1,338,0
7.08722E+17,476474223,Samantha,Downtown/Civic Center,37.78693,-122.40923,Private room,162,2,5,5,10,5
7.09542E+17,415840703,Anyplace,Nob Hill,37.79132,-122.40963,Entire home/apt,209,30,1,24,363,1
7.09549E+17,415840703,Anyplace,Nob Hill,37.79149,-122.41101,Entire home/apt,210,30,0,24,320,0
7.0957E+17,415840703,Anyplace,South of Market,37.78736,-122.3931,Entire home/apt,239,30,0,24,279,0
7.09701E+17,159391934,Kalven,Downtown/Civic Center,37.78877,-122.41005,Private room,160,2,7,5,10,7
7.09711E+17,159391934,Kalven,Downtown/Civic Center,37.78864,-122.41157,Private room,165,2,8,5,11,8
7.09929E+17,2311883,Rohit,Outer Sunset,37.76331,-122.50369,Entire home/apt,200,30,1,2,117,1
7.10144E+17,66506549,Ryan,Downtown/Civic Center,37.78814,-122.41396,Private room,480,1,1,10,364,1
7.2192E+17,22940085,Nancy,Outer Sunset,37.75605,-122.48013,Entire home/apt,117,2,17,2,154,17
7.10753E+17,2060012,Ari,Mission,37.75133,-122.41772,Entire home/apt,225,30,2,15,232,2
7.22479E+17,87142747,Ricky,Mission,37.77052,-122.42249,Entire home/apt,130,30,1,3,338,1
7.10754E+17,476215204,Benjamin,Haight Ashbury,37.7710058,-122.4422783,Entire home/apt,339,2,6,4,73,6
7.32788E+17,209073328,Donna,Crocker Amazon,37.7104,-122.44271,Entire home/apt,343,1,3,1,215,3
7.10775E+17,476215204,Benjamin,Haight Ashbury,37.77056,-122.44134,Private room,139,1,4,4,80,4
7.22494E+17,193125711,Marwan,Haight Ashbury,37.7701692,-122.4475039,Entire home/apt,229,1,17,1,323,17
7.1078E+17,476215204,Benjamin,Haight Ashbury,37.7722,-122.44164,Private room,119,1,14,4,41,14
7.10786E+17,476215204,Benjamin,Haight Ashbury,37.77191,-122.44325,Private room,169,1,2,4,88,2
7.10811E+17,118057447,Luis,Outer Sunset,37.76184025,-122.5069215,Entire home/apt,92,30,0,1,111,0
7.33229E+17,89590056,Jacob,Castro/Upper Market,37.75812,-122.44062,Entire home/apt,325,3,2,1,81,2
7.35625E+17,23299030,Jesse,Bernal Heights,37.74023,-122.41167,Entire home/apt,399,3,6,1,285,6
7.35652E+17,286802480,Henry,Potrero Hill,37.75199,-122.39755,Private room,55,30,0,6,364,0
7.333E+17,90028108,Nep,Downtown/Civic Center,37.78122,-122.41398,Entire home/apt,100,30,0,1,309,0
7.22618E+17,80699868,Adriana,Mission,37.75286,-122.42285,Entire home/apt,105,30,0,1,144,0
7.35863E+17,694377,Beatrice,Nob Hill,37.79315,-122.41225,Entire home/apt,114,30,0,16,362,0
7.33598E+17,157999191,Berlin,Marina,37.8009,-122.43272,Private room,62,30,0,24,337,0
7.35873E+17,253104798,Rodrigo,Outer Richmond,37.78047,-122.49866,Entire home/apt,139,30,9,5,138,9
7.36196E+17,97229245,Carly,Pacific Heights,37.79102939,-122.4402597,Entire home/apt,353,3,0,1,5,0
7.22717E+17,480835,Michele,Western Addition,37.78596,-122.43052,Private room,149,2,30,1,155,30
7.22978E+17,78224887,Eve,Mission,37.761,-122.42153,Entire home/apt,450,2,9,1,244,9
7.4992E+17,12967588,Cr,South of Market,37.77932,-122.40238,Entire home/apt,130,30,0,2,75,0
7.36397E+17,483333040,Laurie,West of Twin Peaks,37.72863,-122.46534,Entire home/apt,99,2,12,1,155,12
7.50202E+17,451666217,Elite Escapes,Downtown/Civic Center,37.78956,-122.40767,Entire home/apt,209,2,0,6,55,0
7.50202E+17,451666217,Elite Escapes,Chinatown,37.7913,-122.40775,Entire home/apt,209,2,0,6,59,0
7.50202E+17,451666217,Elite Escapes,Financial District,37.7902,-122.40581,Entire home/apt,157,2,3,6,79,3
7.50202E+17,451666217,Elite Escapes,Chinatown,37.79144,-122.40575,Entire home/apt,157,2,3,6,79,3
7.36403E+17,286802480,Henry,Potrero Hill,37.75385,-122.39797,Private room,56,30,0,6,365,0
7.36827E+17,163722561,Ann,Inner Richmond,37.78281129,-122.4706014,Entire home/apt,135,30,0,2,301,0
7.36846E+17,450765852,Ariel,Mission,37.75134,-122.40611,Entire home/apt,299,30,0,9,364,0
7.36975E+17,483470326,Ann,Parkside,37.74125,-122.50422,Entire home/apt,198,2,9,1,134,9
7.5058E+17,115972800,Howard,West of Twin Peaks,37.7439456,-122.4689929,Entire home/apt,89,30,0,1,364,0
7.37278E+17,50417524,Ken,Outer Sunset,37.753,-122.49546,Private room,96,1,19,3,56,19
7.3769E+17,450765852,Ariel,Mission,37.75144,-122.40487,Entire home/apt,350,30,0,9,364,0
7.378E+17,370311051,Ray,South of Market,37.77808,-122.4069,Private room,42,1,1,5,14,1
7.50622E+17,35239489,Elizabeth,Parkside,37.74102,-122.48331,Entire home/apt,128,2,2,1,306,2
7.34284E+17,2293618,Rachel & Mark,South of Market,37.7791203,-122.3971915,Entire home/apt,225,30,0,1,362,0
7.34341E+17,150749015,Kalin,Outer Richmond,37.77829,-122.49019,Private room,50,30,0,7,0,0
7.34918E+17,82218888,Marcello,Western Addition,37.77176,-122.42982,Entire home/apt,225,30,0,1,0,0
7.34978E+17,43394441,Minhao,Mission,37.76107,-122.42559,Entire home/apt,350,14,0,6,0,0
7.35613E+17,2984962,Bharat,Mission,37.75602,-122.42086,Entire home/apt,140,30,0,2,301,0
7.38012E+17,263502162,Landing,South of Market,37.7811,-122.40499,Entire home/apt,160,30,0,7,0,0
